"[0, 1, 0, 0.19555978848722752, 2, 22617]","[0, 1, 0, 0.19555978848722752, 3, 2788695]","[0, 1, 0, 0.19555978848722752, 14, 2344482]","[0, 1, 0, 0.19555978848722752, 7, 966949]","[0, 1, 0, 0.19555978848722752, 7, 48129]"
"[0, 1, 0, 0.34060988386730684, 3, 3656028]","[0, 1, 0, 0.34060988386730684, 5, 402976]","[0, 1, 0, 0.34060988386730684, 7, 2267]","[0, 1, 0, 0.34060988386730684, 2, 8450]","[0, 1, 0, 0.34060988386730684, 7, 127768]"
"[1, 2, 3, 2.3701098684952338, 0, 0]","[1, 2, 3, 2.3701098684952338, 3, 8839711]","[1, 2, 3, 2.3701098684952338, 5, 581836]","[1, 2, 3, 2.3701098684952338, 3, 60345]","[1, 2, 3, 2.3701098684952338, 7, 155801]"
"[1, 2, 0, 0.2400713445052712, 0, 0]","[1, 2, 0, 0.2400713445052712, 0, 0]","[1, 2, 0, 0.2400713445052712, 0, 0]","[1, 2, 0, 0.2400713445052712, 0, 0]","[1, 2, 0, 0.2400713445052712, 3, 9756853]"
"[0, 1, 0, 1.3934136437024416, 0, 0]","[0, 1, 0, 1.3934136437024416, 3, 1119876]","[0, 1, 0, 1.3934136437024416, 14, 393474]","[0, 1, 0, 1.3934136437024416, 4, 12595]","[0, 1, 0, 1.3934136437024416, 7, 185897]"
"[1, 1, 0, 1.01444656953427, 0, 0]","[1, 1, 0, 1.01444656953427, 3, 12243299]","[1, 1, 0, 1.01444656953427, 5, 864914]","[1, 1, 0, 1.01444656953427, 5, 970465]","[1, 1, 0, 1.01444656953427, 7, 387639]"
"[0, 1, 1, 1.2259411758484862, 7, 12828]","[0, 1, 1, 1.2259411758484862, 1, 55633]","[0, 1, 1, 1.2259411758484862, 5, 1477359]","[0, 1, 1, 1.2259411758484862, 7, 8383]","[0, 1, 1, 1.2259411758484862, 7, 470512]"
"[0, 1, 1, 0.1624615877407525, 0, 0]","[0, 1, 1, 0.1624615877407525, 0, 0]","[0, 1, 1, 0.1624615877407525, 0, 0]","[0, 1, 1, 0.1624615877407525, 0, 0]","[0, 1, 1, 0.1624615877407525, 0, 0]"
"[0, 1, 1, 0.16052339977937433, 0, 0]","[0, 1, 1, 0.16052339977937433, 0, 0]","[0, 1, 1, 0.16052339977937433, 0, 0]","[0, 1, 1, 0.16052339977937433, 0, 0]","[0, 1, 1, 0.16052339977937433, 0, 0]"
"[0, 1, 1, 0.1627100513608819, 0, 0]","[0, 1, 1, 0.1627100513608819, 0, 0]","[0, 1, 1, 0.1627100513608819, 0, 0]","[0, 1, 1, 0.1627100513608819, 0, 0]","[0, 1, 1, 0.1627100513608819, 0, 0]"
"[0, 1, 1, 0.1635568035942535, 0, 0]","[0, 1, 1, 0.1635568035942535, 0, 0]","[0, 1, 1, 0.1635568035942535, 0, 0]","[0, 1, 1, 0.1635568035942535, 0, 0]","[0, 1, 1, 0.1635568035942535, 0, 0]"
"[0, 1, 0, 0.34538769745159176, 7, 508657]","[0, 1, 0, 0.34538769745159176, 3, 16531827]","[0, 1, 0, 0.34538769745159176, 3, 291080]","[0, 1, 0, 0.34538769745159176, 5, 22790]","[0, 1, 0, 0.34538769745159176, 7, 7600]"
"[0, 2, 0, 1.8180101794439387, 0, 0]","[0, 2, 0, 1.8180101794439387, 0, 0]","[0, 2, 0, 1.8180101794439387, 3, 6404040]","[0, 2, 0, 1.8180101794439387, 5, 422804]","[0, 2, 0, 1.8180101794439387, 7, 145740]"
"[1, 1, 0, 0.3864544244967156, 1, 50629]","[1, 1, 0, 0.3864544244967156, 3, 15026372]","[1, 1, 0, 0.3864544244967156, 10, 166761]","[1, 1, 0, 0.3864544244967156, 5, 790608]","[1, 1, 0, 0.3864544244967156, 7, 683047]"
"[1, 1, 1, 0.34387944703338935, 0, 0]","[1, 1, 1, 0.34387944703338935, 1, 82068]","[1, 1, 1, 0.34387944703338935, 5, 1239106]","[1, 1, 1, 0.34387944703338935, 7, 831975]","[1, 1, 1, 0.34387944703338935, 3, 15382392]"
"[0, 1, 0, 0.34905628811510736, 0, 0]","[0, 1, 0, 0.34905628811510736, 0, 0]","[0, 1, 0, 0.34905628811510736, 0, 0]","[0, 1, 0, 0.34905628811510736, 3, 27616511]","[0, 1, 0, 0.34905628811510736, 7, 1137152]"
"[0, 1, 3, 0.3350804422100974, 0, 0]","[0, 1, 3, 0.3350804422100974, 0, 0]","[0, 1, 3, 0.3350804422100974, 0, 0]","[0, 1, 3, 0.3350804422100974, 0, 0]","[0, 1, 3, 0.3350804422100974, 0, 0]"
"[0, 1, 3, 0.29689060605026085, 0, 0]","[0, 1, 3, 0.29689060605026085, 0, 0]","[0, 1, 3, 0.29689060605026085, 0, 0]","[0, 1, 3, 0.29689060605026085, 0, 0]","[0, 1, 3, 0.29689060605026085, 0, 0]"
"[0, 1, 3, 0.27995993795824897, 0, 0]","[0, 1, 3, 0.27995993795824897, 0, 0]","[0, 1, 3, 0.27995993795824897, 0, 0]","[0, 1, 3, 0.27995993795824897, 0, 0]","[0, 1, 3, 0.27995993795824897, 0, 0]"
"[0, 1, 3, 0.27949349495315384, 0, 0]","[0, 1, 3, 0.27949349495315384, 0, 0]","[0, 1, 3, 0.27949349495315384, 0, 0]","[0, 1, 3, 0.27949349495315384, 0, 0]","[0, 1, 3, 0.27949349495315384, 0, 0]"
"[0, 1, 0, 0.3733201935885082, 5, 17758]","[0, 1, 0, 0.3733201935885082, 5, 95983]","[0, 1, 0, 0.3733201935885082, 3, 186148]","[0, 1, 0, 0.3733201935885082, 14, 286446]","[0, 1, 0, 0.3733201935885082, 7, 39657]"
"[0, 1, 1, 0.1896393630924966, 10, 158500]","[0, 1, 1, 0.1896393630924966, 1, 39600]","[0, 1, 1, 0.1896393630924966, 5, 838735]","[0, 1, 1, 0.1896393630924966, 3, 337124]","[0, 1, 1, 0.1896393630924966, 7, 202288]"
"[0, 1, 0, 0.7386510090331787, 0, 0]","[0, 1, 0, 0.7386510090331787, 1, 676]","[0, 1, 0, 0.7386510090331787, 5, 1254735]","[0, 1, 0, 0.7386510090331787, 14, 1864701]","[0, 1, 0, 0.7386510090331787, 7, 322746]"
"[0, 1, 0, 0.16576615000612643, 5, 132587]","[0, 1, 0, 0.16576615000612643, 14, 2076226]","[0, 1, 0, 0.16576615000612643, 3, 6859395]","[0, 1, 0, 0.16576615000612643, 7, 718264]","[0, 1, 0, 0.16576615000612643, 5, 2759907]"
"[0, 1, 1, 0.5191826534031522, 0, 0]","[0, 1, 1, 0.5191826534031522, 5, 424154]","[0, 1, 1, 0.5191826534031522, 12, 910067]","[0, 1, 1, 0.5191826534031522, 3, 258377]","[0, 1, 1, 0.5191826534031522, 7, 157271]"
"[0, 1, 1, 0.29392560659120115, 14, 241429]","[0, 1, 1, 0.29392560659120115, 5, 873639]","[0, 1, 1, 0.29392560659120115, 7, 434174]","[0, 1, 1, 0.29392560659120115, 5, 363681]","[0, 1, 1, 0.29392560659120115, 3, 7224995]"
"[0, 1, 0, 0.16660497352549644, 0, 0]","[0, 1, 0, 0.16660497352549644, 0, 0]","[0, 1, 0, 0.16660497352549644, 0, 0]","[0, 1, 0, 0.16660497352549644, 0, 0]","[0, 1, 0, 0.16660497352549644, 7, 889130]"
"[1, 1, 1, 0.05581276451729606, 0, 0]","[1, 1, 1, 0.05581276451729606, 0, 0]","[1, 1, 1, 0.05581276451729606, 0, 0]","[1, 1, 1, 0.05581276451729606, 0, 0]","[1, 1, 1, 0.05581276451729606, 3, 11023023]"
"[0, 1, 1, 0.058791136211795714, 0, 0]","[0, 1, 1, 0.058791136211795714, 0, 0]","[0, 1, 1, 0.058791136211795714, 0, 0]","[0, 1, 1, 0.058791136211795714, 0, 0]","[0, 1, 1, 0.058791136211795714, 0, 0]"
"[0, 1, 1, 0.05787268556851696, 0, 0]","[0, 1, 1, 0.05787268556851696, 0, 0]","[0, 1, 1, 0.05787268556851696, 0, 0]","[0, 1, 1, 0.05787268556851696, 0, 0]","[0, 1, 1, 0.05787268556851696, 0, 0]"
"[0, 1, 1, 0.05893793157865206, 0, 0]","[0, 1, 1, 0.05893793157865206, 0, 0]","[0, 1, 1, 0.05893793157865206, 0, 0]","[0, 1, 1, 0.05893793157865206, 0, 0]","[0, 1, 1, 0.05893793157865206, 0, 0]"
"[0, 1, 1, 0.3939299660361312, 0, 0]","[0, 1, 1, 0.3939299660361312, 0, 0]","[0, 1, 1, 0.3939299660361312, 0, 0]","[0, 1, 1, 0.3939299660361312, 0, 0]","[0, 1, 1, 0.3939299660361312, 5, 1560719]"
"[0, 1, 1, 0.04341893444795059, 0, 0]","[0, 1, 1, 0.04341893444795059, 0, 0]","[0, 1, 1, 0.04341893444795059, 0, 0]","[0, 1, 1, 0.04341893444795059, 0, 0]","[0, 1, 1, 0.04341893444795059, 5, 1565857]"
"[0, 1, 3, 2.9677379592021, 0, 0]","[0, 1, 3, 2.9677379592021, 0, 0]","[0, 1, 3, 2.9677379592021, 5, 149491]","[0, 1, 3, 2.9677379592021, 7, 26694]","[0, 1, 3, 2.9677379592021, 3, 3618972]"
"[0, 1, 0, 2.5261372529641806, 1, 8563]","[0, 1, 0, 2.5261372529641806, 3, 4774044]","[0, 1, 0, 2.5261372529641806, 7, 120016]","[0, 1, 0, 2.5261372529641806, 5, 272440]","[0, 1, 0, 2.5261372529641806, 4, 57598]"
"[0, 1, 1, 0.08463349995802973, 5, 191141]","[0, 1, 1, 0.08463349995802973, 10, 3451716]","[0, 1, 1, 0.08463349995802973, 5, 1851738]","[0, 1, 1, 0.08463349995802973, 1, 101720]","[0, 1, 1, 0.08463349995802973, 7, 2327562]"
"[0, 1, 0, 0.3829142075437046, 5, 8684]","[0, 1, 0, 0.3829142075437046, 4, 1665]","[0, 1, 0, 0.3829142075437046, 3, 1739]","[0, 1, 0, 0.3829142075437046, 8, 2247]","[0, 1, 0, 0.3829142075437046, 7, 11351]"
"[0, 1, 3, 0.8700491886865308, 0, 0]","[0, 1, 3, 0.8700491886865308, 0, 0]","[0, 1, 3, 0.8700491886865308, 5, 96109]","[0, 1, 3, 0.8700491886865308, 7, 73991]","[0, 1, 3, 0.8700491886865308, 3, 3535290]"
"[0, 1, 0, 0.7301259227427018, 1, 20111]","[0, 1, 0, 0.7301259227427018, 7, 163974]","[0, 1, 0, 0.7301259227427018, 5, 275878]","[0, 1, 0, 0.7301259227427018, 4, 110816]","[0, 1, 0, 0.7301259227427018, 3, 6257743]"
"[0, 1, 0, 0.37804389823863416, 0, 0]","[0, 1, 0, 0.37804389823863416, 0, 0]","[0, 1, 0, 0.37804389823863416, 0, 0]","[0, 1, 0, 0.37804389823863416, 0, 0]","[0, 1, 0, 0.37804389823863416, 7, 383210]"
"[0, 1, 0, 0.23619128589382263, 0, 0]","[0, 1, 0, 0.23619128589382263, 10, 526484]","[0, 1, 0, 0.23619128589382263, 14, 735335]","[0, 1, 0, 0.23619128589382263, 7, 640768]","[0, 1, 0, 0.23619128589382263, 3, 8785530]"
