"[0, 1, 1, 0.08431330996735592, 0, 0]","[0, 1, 1, 0.08431330996735592, 14, 432051]","[0, 1, 1, 0.08431330996735592, 4, 18120]","[0, 1, 1, 0.08431330996735592, 7, 20056]","[0, 1, 1, 0.08431330996735592, 7, 55990]"
"[0, 1, 0, 0.0, 2, 11745]","[0, 1, 0, 0.0, 7, 3311]","[0, 1, 0, 0.0, 7, 80791]","[0, 1, 0, 0.0, 4, 32854]","[0, 1, 0, 0.0, 4, 43418]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 4, 49884]","[0, 1, 0, 0.0, 7, 85241]","[0, 1, 0, 0.0, 14, 437429]"
"[0, 1, 0, 0.0, 14, 459809]","[0, 1, 0, 0.0, 1, 8476]","[0, 1, 0, 0.0, 5, 64030]","[0, 1, 0, 0.0, 7, 90702]","[0, 1, 0, 0.0, 4, 50244]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]"
"[0, 1, 0, 0.9676109333294405, 0, 0]","[0, 1, 0, 0.9676109333294405, 0, 0]","[0, 1, 0, 0.9676109333294405, 2, 4844]","[0, 1, 0, 0.9676109333294405, 7, 7622]","[0, 1, 0, 0.9676109333294405, 5, 40421]"
"[0, 1, 0, 0.2871195813193744, 4, 21347]","[0, 1, 0, 0.2871195813193744, 2, 119768]","[0, 1, 0, 0.2871195813193744, 7, 47511]","[0, 1, 0, 0.2871195813193744, 5, 270770]","[0, 1, 0, 0.2871195813193744, 14, 19255]"
"[0, 1, 0, 0.17483637642002164, 13, 25550]","[0, 1, 0, 0.17483637642002164, 4, 269980]","[0, 1, 0, 0.17483637642002164, 5, 463619]","[0, 1, 0, 0.17483637642002164, 7, 79185]","[0, 1, 0, 0.17483637642002164, 14, 149674]"
"[0, 1, 3, 0.36616553722602263, 0, 0]","[0, 1, 3, 0.36616553722602263, 5, 489313]","[0, 1, 3, 0.36616553722602263, 14, 298623]","[0, 1, 3, 0.36616553722602263, 7, 83517]","[0, 1, 3, 0.36616553722602263, 4, 327336]"
"[0, 1, 0, 0.21071887301517403, 5, 563913]","[0, 1, 0, 0.21071887301517403, 3, 26912]","[0, 1, 0, 0.21071887301517403, 14, 303363]","[0, 1, 0, 0.21071887301517403, 7, 98077]","[0, 1, 0, 0.21071887301517403, 9, 184153]"
"[0, 1, 0, 0.15514426378524004, 0, 0]","[0, 1, 0, 0.15514426378524004, 0, 0]","[0, 1, 0, 0.15514426378524004, 9, 529425]","[0, 1, 0, 0.15514426378524004, 7, 103463]","[0, 1, 0, 0.15514426378524004, 14, 769921]"
"[0, 2, 0, 0.14241285958246783, 0, 0]","[0, 2, 0, 0.14241285958246783, 2, 121525]","[0, 2, 0, 0.14241285958246783, 9, 666247]","[0, 2, 0, 0.14241285958246783, 7, 130717]","[0, 2, 0, 0.14241285958246783, 14, 1038364]"
"[1, 1, 0, 1.0188942525442068, 0, 0]","[1, 1, 0, 1.0188942525442068, 0, 0]","[1, 1, 0, 1.0188942525442068, 0, 0]","[1, 1, 0, 1.0188942525442068, 7, 1216573]","[1, 1, 0, 1.0188942525442068, 5, 1546521]"
"[0, 1, 0, 0.05895295949242566, 5, 61270]","[0, 1, 0, 0.05895295949242566, 4, 6997567]","[0, 1, 0, 0.05895295949242566, 9, 2615275]","[0, 1, 0, 0.05895295949242566, 7, 1314115]","[0, 1, 0, 0.05895295949242566, 5, 1746952]"
"[0, 1, 0, 0.07790134904594018, 2, 103418]","[0, 1, 0, 0.07790134904594018, 4, 7059472]","[0, 1, 0, 0.07790134904594018, 14, 8608800]","[0, 1, 0, 0.07790134904594018, 7, 1327676]","[0, 1, 0, 0.07790134904594018, 5, 2400588]"
"[0, 2, 1, 0.08843818825907299, 4, 7266747]","[0, 2, 1, 0.08843818825907299, 5, 2813898]","[0, 2, 1, 0.08843818825907299, 4, 477900]","[0, 2, 1, 0.08843818825907299, 7, 1353109]","[0, 2, 1, 0.08843818825907299, 9, 2863786]"
"[0, 2, 0, 0.3898356176879202, 9, 3125365]","[0, 2, 0, 0.3898356176879202, 4, 7274903]","[0, 2, 0, 0.3898356176879202, 3, 124050]","[0, 2, 0, 0.3898356176879202, 7, 1381182]","[0, 2, 0, 0.3898356176879202, 4, 402082]"
"[0, 2, 0, 0.7131411190550099, 14, 8645160]","[0, 2, 0, 0.7131411190550099, 3, 406107]","[0, 2, 0, 0.7131411190550099, 4, 1033871]","[0, 2, 0, 0.7131411190550099, 7, 1400064]","[0, 2, 0, 0.7131411190550099, 5, 3069745]"
"[1, 1, 0, 1.7894663271799427, 9, 3134372]","[1, 1, 0, 1.7894663271799427, 4, 1468802]","[1, 1, 0, 1.7894663271799427, 5, 3391052]","[1, 1, 0, 1.7894663271799427, 2, 113920]","[1, 1, 0, 1.7894663271799427, 7, 1435517]"
"[1, 1, 0, 0.6249624555496281, 0, 0]","[1, 1, 0, 0.6249624555496281, 2, 36298]","[1, 1, 0, 0.6249624555496281, 5, 3473816]","[1, 1, 0, 0.6249624555496281, 7, 1589394]","[1, 1, 0, 0.6249624555496281, 4, 505460]"
"[1, 1, 1, 0.2704342353427451, 0, 0]","[1, 1, 1, 0.2704342353427451, 0, 0]","[1, 1, 1, 0.2704342353427451, 0, 0]","[1, 1, 1, 0.2704342353427451, 4, 1253692]","[1, 1, 1, 0.2704342353427451, 5, 178498]"
"[0, 1, 0, 0.8466112561168778, 0, 0]","[0, 1, 0, 0.8466112561168778, 0, 0]","[0, 1, 0, 0.8466112561168778, 0, 0]","[0, 1, 0, 0.8466112561168778, 0, 0]","[0, 1, 0, 0.8466112561168778, 4, 2117682]"
"[0, 1, 0, 1.7900315657277086, 2, 4577]","[0, 1, 0, 1.7900315657277086, 2, 41834]","[0, 1, 0, 1.7900315657277086, 4, 2131763]","[0, 1, 0, 1.7900315657277086, 1, 38330]","[0, 1, 0, 1.7900315657277086, 7, 1670616]"
"[0, 2, 0, 1.0931373507440434, 0, 0]","[0, 2, 0, 1.0931373507440434, 0, 0]","[0, 2, 0, 1.0931373507440434, 1, 53750]","[0, 2, 0, 1.0931373507440434, 5, 4064943]","[0, 2, 0, 1.0931373507440434, 7, 1679950]"
"[0, 1, 1, 0.14401832296736972, 0, 0]","[0, 1, 1, 0.14401832296736972, 0, 0]","[0, 1, 1, 0.14401832296736972, 0, 0]","[0, 1, 1, 0.14401832296736972, 7, 1681883]","[0, 1, 1, 0.14401832296736972, 5, 4065020]"
"[0, 1, 0, 0.08557423265494903, 0, 0]","[0, 1, 0, 0.08557423265494903, 0, 0]","[0, 1, 0, 0.08557423265494903, 0, 0]","[0, 1, 0, 0.08557423265494903, 0, 0]","[0, 1, 0, 0.08557423265494903, 0, 0]"
"[0, 1, 0, 0.3565955651369977, 0, 0]","[0, 1, 0, 0.3565955651369977, 0, 0]","[0, 1, 0, 0.3565955651369977, 0, 0]","[0, 1, 0, 0.3565955651369977, 7, 1985650]","[0, 1, 0, 0.3565955651369977, 5, 4150309]"
"[0, 1, 0, 0.3802601505411506, 4, 511]","[0, 1, 0, 0.3802601505411506, 4, 2134923]","[0, 1, 0, 0.3802601505411506, 5, 4442611]","[0, 1, 0, 0.3802601505411506, 7, 1998366]","[0, 1, 0, 0.3802601505411506, 4, 1483415]"
"[0, 1, 0, 0.5712839847161307, 0, 0]","[0, 1, 0, 0.5712839847161307, 4, 2142250]","[0, 1, 0, 0.5712839847161307, 5, 4990220]","[0, 1, 0, 0.5712839847161307, 7, 2014388]","[0, 1, 0, 0.5712839847161307, 4, 2082798]"
"[0, 1, 1, 0.19255268675406761, 0, 0]","[0, 1, 1, 0.19255268675406761, 0, 0]","[0, 1, 1, 0.19255268675406761, 5, 5272969]","[0, 1, 1, 0.19255268675406761, 7, 2044366]","[0, 1, 1, 0.19255268675406761, 4, 2427297]"
"[0, 1, 1, 0.17558659313453995, 2, 4682]","[0, 1, 1, 0.17558659313453995, 2, 46056]","[0, 1, 1, 0.17558659313453995, 5, 5313318]","[0, 1, 1, 0.17558659313453995, 7, 2057498]","[0, 1, 1, 0.17558659313453995, 4, 3019150]"
"[0, 1, 1, 0.16466841620074496, 0, 0]","[0, 1, 1, 0.16466841620074496, 5, 5345019]","[0, 1, 1, 0.16466841620074496, 4, 7541868]","[0, 1, 1, 0.16466841620074496, 7, 2070001]","[0, 1, 1, 0.16466841620074496, 4, 4305451]"
"[0, 2, 3, 0.3713988624394835, 0, 0]","[0, 2, 3, 0.3713988624394835, 4, 114762]","[0, 2, 3, 0.3713988624394835, 5, 7106]","[0, 2, 3, 0.3713988624394835, 7, 2937]","[0, 2, 3, 0.3713988624394835, 4, 572239]"
"[0, 2, 0, 2.196609145799814, 0, 0]","[0, 2, 0, 2.196609145799814, 0, 0]","[0, 2, 0, 2.196609145799814, 4, 1515070]","[0, 2, 0, 2.196609145799814, 7, 14781]","[0, 2, 0, 2.196609145799814, 5, 296596]"
"[0, 1, 0, 0.14552689595730484, 4, 110186]","[0, 1, 0, 0.14552689595730484, 9, 178064]","[0, 1, 0, 0.14552689595730484, 3, 102173]","[0, 1, 0, 0.14552689595730484, 5, 657297]","[0, 1, 0, 0.14552689595730484, 7, 60404]"
"[0, 1, 0, 1.448751300183374, 0, 0]","[0, 1, 0, 1.448751300183374, 0, 0]","[0, 1, 0, 1.448751300183374, 0, 0]","[0, 1, 0, 1.448751300183374, 0, 0]","[0, 1, 0, 1.448751300183374, 4, 485448]"
"[0, 1, 0, 0.022013886636078093, 4, 652666]","[0, 1, 0, 0.022013886636078093, 14, 342996]","[0, 1, 0, 0.022013886636078093, 3, 176233]","[0, 1, 0, 0.022013886636078093, 5, 808029]","[0, 1, 0, 0.022013886636078093, 7, 162057]"
"[1, 1, 3, 0.3181606891256877, 4, 655401]","[1, 1, 3, 0.3181606891256877, 9, 263972]","[1, 1, 3, 0.3181606891256877, 14, 462654]","[1, 1, 3, 0.3181606891256877, 7, 300314]","[1, 1, 3, 0.3181606891256877, 5, 1169902]"
"[1, 1, 1, 0.05091539011910643, 4, 1572474]","[1, 1, 1, 0.05091539011910643, 5, 1493605]","[1, 1, 1, 0.05091539011910643, 14, 733344]","[1, 1, 1, 0.05091539011910643, 7, 356838]","[1, 1, 1, 0.05091539011910643, 4, 170784]"
"[0, 2, 0, 1.0688456761595722, 0, 0]","[0, 2, 0, 1.0688456761595722, 4, 312574]","[0, 2, 0, 1.0688456761595722, 5, 1515420]","[0, 2, 0, 1.0688456761595722, 7, 359655]","[0, 2, 0, 1.0688456761595722, 14, 1282959]"
"[0, 1, 2, 0.21731154428706675, 0, 0]","[0, 1, 2, 0.21731154428706675, 0, 0]","[0, 1, 2, 0.21731154428706675, 14, 2111471]","[0, 1, 2, 0.21731154428706675, 5, 1531426]","[0, 1, 2, 0.21731154428706675, 7, 365865]"
