"[0, 1, 1, 0.3333929931741833, 1, 30731]","[0, 1, 1, 0.3333929931741833, 14, 187072]","[0, 1, 1, 0.3333929931741833, 5, 545537]","[0, 1, 1, 0.3333929931741833, 5, 957170]","[0, 1, 1, 0.3333929931741833, 7, 1242984]"
"[1, 1, 3, 2.832321009847904, 0, 0]","[1, 1, 3, 2.832321009847904, 0, 0]","[1, 1, 3, 2.832321009847904, 4, 3368796]","[1, 1, 3, 2.832321009847904, 5, 3839736]","[1, 1, 3, 2.832321009847904, 7, 1165939]"
"[1, 1, 0, 0.8389411562925665, 0, 0]","[1, 1, 0, 0.8389411562925665, 0, 0]","[1, 1, 0, 0.8389411562925665, 0, 0]","[1, 1, 0, 0.8389411562925665, 5, 654295]","[1, 1, 0, 0.8389411562925665, 5, 3902930]"
"[0, 1, 0, 0.32012333184220215, 0, 0]","[0, 1, 0, 0.32012333184220215, 0, 0]","[0, 1, 0, 0.32012333184220215, 0, 0]","[0, 1, 0, 0.32012333184220215, 5, 770676]","[0, 1, 0, 0.32012333184220215, 5, 2571437]"
"[0, 1, 1, 0.6739696484831293, 0, 0]","[0, 1, 1, 0.6739696484831293, 0, 0]","[0, 1, 1, 0.6739696484831293, 0, 0]","[0, 1, 1, 0.6739696484831293, 0, 0]","[0, 1, 1, 0.6739696484831293, 4, 1783977]"
"[0, 1, 3, 1.580132285659072, 0, 0]","[0, 1, 3, 1.580132285659072, 0, 0]","[0, 1, 3, 1.580132285659072, 0, 0]","[0, 1, 3, 1.580132285659072, 0, 0]","[0, 1, 3, 1.580132285659072, 4, 2332266]"
"[0, 1, 1, 1.4000951105779418, 5, 265056]","[0, 1, 1, 1.4000951105779418, 4, 25818]","[0, 1, 1, 1.4000951105779418, 3, 516603]","[0, 1, 1, 1.4000951105779418, 7, 383268]","[0, 1, 1, 1.4000951105779418, 5, 1358199]"
"[0, 1, 1, 0.45876181340599814, 7, 112487]","[0, 1, 1, 0.45876181340599814, 3, 1480476]","[0, 1, 1, 0.45876181340599814, 3, 417421]","[0, 1, 1, 0.45876181340599814, 5, 273650]","[0, 1, 1, 0.45876181340599814, 7, 559061]"
"[1, 1, 1, 0.319375794179347, 3, 465980]","[1, 1, 1, 0.319375794179347, 7, 625519]","[1, 1, 1, 0.319375794179347, 5, 302884]","[1, 1, 1, 0.319375794179347, 3, 1844058]","[1, 1, 1, 0.319375794179347, 5, 2469863]"
"[0, 1, 2, 0.25851959159814336, 0, 0]","[0, 1, 2, 0.25851959159814336, 0, 0]","[0, 1, 2, 0.25851959159814336, 7, 626538]","[0, 1, 2, 0.25851959159814336, 5, 2803543]","[0, 1, 2, 0.25851959159814336, 5, 304122]"
"[1, 1, 1, 0.13154429978877197, 5, 305111]","[1, 1, 1, 0.13154429978877197, 5, 2806183]","[1, 1, 1, 0.13154429978877197, 3, 1846360]","[1, 1, 1, 0.13154429978877197, 4, 827609]","[1, 1, 1, 0.13154429978877197, 7, 629472]"
"[0, 1, 0, 1.5014373790649513, 3, 1945505]","[0, 1, 0, 1.5014373790649513, 1, 7298]","[0, 1, 0, 1.5014373790649513, 5, 2868690]","[0, 1, 0, 1.5014373790649513, 7, 644586]","[0, 1, 0, 1.5014373790649513, 5, 309230]"
"[0, 1, 1, 0.164979426284543, 0, 0]","[0, 1, 1, 0.164979426284543, 0, 0]","[0, 1, 1, 0.164979426284543, 4, 2071507]","[0, 1, 1, 0.164979426284543, 5, 323140]","[0, 1, 1, 0.164979426284543, 7, 723747]"
"[0, 1, 1, 0.37221546427241314, 0, 0]","[0, 1, 1, 0.37221546427241314, 0, 0]","[0, 1, 1, 0.37221546427241314, 0, 0]","[0, 1, 1, 0.37221546427241314, 0, 0]","[0, 1, 1, 0.37221546427241314, 0, 0]"
"[0, 1, 0, 0.8605301310120448, 5, 46962]","[0, 1, 0, 0.8605301310120448, 4, 2080619]","[0, 1, 0, 0.8605301310120448, 7, 756985]","[0, 1, 0, 0.8605301310120448, 5, 3037220]","[0, 1, 0, 0.8605301310120448, 5, 393405]"
"[0, 1, 1, 0.17605463019415532, 0, 0]","[0, 1, 1, 0.17605463019415532, 1, 24653]","[0, 1, 1, 0.17605463019415532, 1, 59634]","[0, 1, 1, 0.17605463019415532, 5, 426590]","[0, 1, 1, 0.17605463019415532, 7, 1009262]"
"[1, 1, 1, 0.15196492313404864, 0, 0]","[1, 1, 1, 0.15196492313404864, 0, 0]","[1, 1, 1, 0.15196492313404864, 0, 0]","[1, 1, 1, 0.15196492313404864, 0, 0]","[1, 1, 1, 0.15196492313404864, 0, 0]"
"[0, 2, 0, 1.7656914470672502, 0, 0]","[0, 2, 0, 1.7656914470672502, 0, 0]","[0, 2, 0, 1.7656914470672502, 0, 0]","[0, 2, 0, 1.7656914470672502, 0, 0]","[0, 2, 0, 1.7656914470672502, 5, 435371]"
"[0, 1, 1, 1.258952366133651, 0, 0]","[0, 1, 1, 1.258952366133651, 0, 0]","[0, 1, 1, 1.258952366133651, 0, 0]","[0, 1, 1, 1.258952366133651, 5, 468334]","[0, 1, 1, 1.258952366133651, 7, 1262849]"
"[1, 1, 0, 2.065558079979737, 0, 0]","[1, 1, 0, 2.065558079979737, 0, 0]","[1, 1, 0, 2.065558079979737, 0, 0]","[1, 1, 0, 2.065558079979737, 0, 0]","[1, 1, 0, 2.065558079979737, 4, 1202059]"
"[0, 1, 1, 1.6666908562780849, 3, 1564475]","[0, 1, 1, 1.6666908562780849, 3, 276105]","[0, 1, 1, 1.6666908562780849, 5, 734935]","[0, 1, 1, 1.6666908562780849, 5, 433184]","[0, 1, 1, 1.6666908562780849, 7, 422976]"
"[0, 1, 1, 0.1402750696773814, 0, 0]","[0, 1, 1, 0.1402750696773814, 0, 0]","[0, 1, 1, 0.1402750696773814, 0, 0]","[0, 1, 1, 0.1402750696773814, 6, 2343818]","[0, 1, 1, 0.1402750696773814, 7, 1171578]"
"[1, 2, 0, 1.9062369956405327, 0, 0]","[1, 2, 0, 1.9062369956405327, 5, 1396294]","[1, 2, 0, 1.9062369956405327, 3, 599055]","[1, 2, 0, 1.9062369956405327, 5, 470658]","[1, 2, 0, 1.9062369956405327, 7, 1217975]"
"[0, 1, 0, 1.774834854771622, 0, 0]","[0, 1, 0, 1.774834854771622, 5, 110825]","[0, 1, 0, 1.774834854771622, 5, 1499855]","[0, 1, 0, 1.774834854771622, 5, 619143]","[0, 1, 0, 1.774834854771622, 7, 1335220]"
"[1, 1, 1, 1.0504868266933352, 0, 0]","[1, 1, 1, 1.0504868266933352, 0, 0]","[1, 1, 1, 1.0504868266933352, 0, 0]","[1, 1, 1, 1.0504868266933352, 5, 657112]","[1, 1, 1, 1.0504868266933352, 7, 1452658]"
"[0, 1, 0, 0.04053541887702669, 5, 2780715]","[0, 1, 0, 0.04053541887702669, 3, 881166]","[0, 1, 0, 0.04053541887702669, 2, 115500]","[0, 1, 0, 0.04053541887702669, 7, 1476379]","[0, 1, 0, 0.04053541887702669, 5, 660024]"
"[0, 1, 0, 0.041986378695230635, 0, 0]","[0, 1, 0, 0.041986378695230635, 0, 0]","[0, 1, 0, 0.041986378695230635, 0, 0]","[0, 1, 0, 0.041986378695230635, 0, 0]","[0, 1, 0, 0.041986378695230635, 5, 677068]"
"[0, 1, 0, 0.05723176480825252, 0, 0]","[0, 1, 0, 0.05723176480825252, 0, 0]","[0, 1, 0, 0.05723176480825252, 7, 1478364]","[0, 1, 0, 0.05723176480825252, 5, 2805215]","[0, 1, 0, 0.05723176480825252, 5, 686147]"
"[0, 1, 0, 0.06900940024162854, 0, 0]","[0, 1, 0, 0.06900940024162854, 0, 0]","[0, 1, 0, 0.06900940024162854, 0, 0]","[0, 1, 0, 0.06900940024162854, 0, 0]","[0, 1, 0, 0.06900940024162854, 5, 694669]"
"[0, 1, 0, 0.0728102410085277, 0, 0]","[0, 1, 0, 0.0728102410085277, 0, 0]","[0, 1, 0, 0.0728102410085277, 0, 0]","[0, 1, 0, 0.0728102410085277, 0, 0]","[0, 1, 0, 0.0728102410085277, 5, 703352]"
"[0, 1, 0, 0.33993714832209854, 0, 0]","[0, 1, 0, 0.33993714832209854, 0, 0]","[0, 1, 0, 0.33993714832209854, 0, 0]","[0, 1, 0, 0.33993714832209854, 5, 716285]","[0, 1, 0, 0.33993714832209854, 7, 1485624]"
"[0, 1, 0, 0.19520032846949764, 14, 147104]","[0, 1, 0, 0.19520032846949764, 5, 3084872]","[0, 1, 0, 0.19520032846949764, 3, 960056]","[0, 1, 0, 0.19520032846949764, 7, 1499424]","[0, 1, 0, 0.19520032846949764, 5, 742005]"
"[0, 1, 0, 0.19727787886451012, 0, 0]","[0, 1, 0, 0.19727787886451012, 0, 0]","[0, 1, 0, 0.19727787886451012, 0, 0]","[0, 1, 0, 0.19727787886451012, 0, 0]","[0, 1, 0, 0.19727787886451012, 0, 0]"
"[0, 1, 0, 0.23510273751017458, 0, 0]","[0, 1, 0, 0.23510273751017458, 0, 0]","[0, 1, 0, 0.23510273751017458, 0, 0]","[0, 1, 0, 0.23510273751017458, 7, 1508703]","[0, 1, 0, 0.23510273751017458, 5, 751552]"
"[1, 1, 0, 2.0819136812405294, 5, 52585]","[1, 1, 0, 2.0819136812405294, 5, 3391617]","[1, 1, 0, 2.0819136812405294, 7, 40475]","[1, 1, 0, 2.0819136812405294, 5, 850672]","[1, 1, 0, 2.0819136812405294, 7, 1565219]"
"[0, 1, 0, 0.8267385404704409, 0, 0]","[0, 1, 0, 0.8267385404704409, 0, 0]","[0, 1, 0, 0.8267385404704409, 5, 814663]","[0, 1, 0, 0.8267385404704409, 5, 10060]","[0, 1, 0, 0.8267385404704409, 7, 5667]"
"[0, 1, 1, 0.2628263178728787, 0, 0]","[0, 1, 1, 0.2628263178728787, 5, 26703]","[0, 1, 1, 0.2628263178728787, 5, 956144]","[0, 1, 1, 0.2628263178728787, 4, 16056]","[0, 1, 1, 0.2628263178728787, 7, 235617]"
"[0, 1, 1, 0.15551895244219646, 0, 0]","[0, 1, 1, 0.15551895244219646, 0, 0]","[0, 1, 1, 0.15551895244219646, 0, 0]","[0, 1, 1, 0.15551895244219646, 0, 0]","[0, 1, 1, 0.15551895244219646, 5, 964663]"
"[0, 2, 0, 1.4159798694151249, 0, 0]","[0, 2, 0, 1.4159798694151249, 0, 0]","[0, 2, 0, 1.4159798694151249, 0, 0]","[0, 2, 0, 1.4159798694151249, 0, 0]","[0, 2, 0, 1.4159798694151249, 0, 0]"
"[0, 1, 0, 1.780592920897239, 5, 970119]","[0, 1, 0, 1.780592920897239, 2, 18368]","[0, 1, 0, 1.780592920897239, 7, 292563]","[0, 1, 0, 1.780592920897239, 5, 1062541]","[0, 1, 0, 1.780592920897239, 4, 471207]"
"[0, 1, 0, 1.9238973549570397, 0, 0]","[0, 1, 0, 1.9238973549570397, 0, 0]","[0, 1, 0, 1.9238973549570397, 0, 0]","[0, 1, 0, 1.9238973549570397, 0, 0]","[0, 1, 0, 1.9238973549570397, 0, 0]"
"[1, 1, 0, 1.7009361084493098, 4, 2373212]","[1, 1, 0, 1.7009361084493098, 3, 188492]","[1, 1, 0, 1.7009361084493098, 5, 1103670]","[1, 1, 0, 1.7009361084493098, 7, 307923]","[1, 1, 0, 1.7009361084493098, 5, 998663]"
"[0, 1, 2, 0.2334852019950018, 6, 743688]","[0, 1, 2, 0.2334852019950018, 3, 218498]","[0, 1, 2, 0.2334852019950018, 7, 328090]","[0, 1, 2, 0.2334852019950018, 5, 1129645]","[0, 1, 2, 0.2334852019950018, 5, 1022102]"
"[1, 2, 1, 0.6665506872181822, 0, 0]","[1, 2, 1, 0.6665506872181822, 5, 1058295]","[1, 2, 1, 0.6665506872181822, 5, 1163444]","[1, 2, 1, 0.6665506872181822, 7, 341186]","[1, 2, 1, 0.6665506872181822, 6, 226946]"
"[0, 2, 0, 1.5941361503551417, 0, 0]","[0, 2, 0, 1.5941361503551417, 14, 19251]","[0, 2, 0, 1.5941361503551417, 6, 1928197]","[0, 2, 0, 1.5941361503551417, 5, 1326204]","[0, 2, 0, 1.5941361503551417, 7, 516643]"
"[0, 2, 3, 1.9969206015520566, 0, 0]","[0, 2, 3, 1.9969206015520566, 0, 0]","[0, 2, 3, 1.9969206015520566, 5, 2184024]","[0, 2, 3, 1.9969206015520566, 7, 529858]","[0, 2, 3, 1.9969206015520566, 5, 1357601]"
"[0, 1, 3, 0.7786707273287126, 5, 2291742]","[0, 1, 3, 0.7786707273287126, 2, 94882]","[0, 1, 3, 0.7786707273287126, 5, 1393003]","[0, 1, 3, 0.7786707273287126, 7, 586438]","[0, 1, 3, 0.7786707273287126, 6, 1928197]"
"[0, 1, 3, 2.0178772516867793, 0, 0]","[0, 1, 3, 2.0178772516867793, 0, 0]","[0, 1, 3, 2.0178772516867793, 0, 0]","[0, 1, 3, 2.0178772516867793, 0, 0]","[0, 1, 3, 2.0178772516867793, 6, 2817573]"
"[0, 1, 3, 0.3637218432196851, 6, 3421202]","[0, 1, 3, 0.3637218432196851, 6, 1193733]","[0, 1, 3, 0.3637218432196851, 2, 122784]","[0, 1, 3, 0.3637218432196851, 7, 708056]","[0, 1, 3, 0.3637218432196851, 5, 1393094]"
"[0, 1, 0, 0.21930387664876522, 0, 0]","[0, 1, 0, 0.21930387664876522, 0, 0]","[0, 1, 0, 0.21930387664876522, 13, 49286]","[0, 1, 0, 0.21930387664876522, 7, 711548]","[0, 1, 0, 0.21930387664876522, 5, 1396581]"
"[0, 1, 0, 0.07044971133339625, 0, 0]","[0, 1, 0, 0.07044971133339625, 0, 0]","[0, 1, 0, 0.07044971133339625, 7, 715673]","[0, 1, 0, 0.07044971133339625, 5, 2303646]","[0, 1, 0, 0.07044971133339625, 5, 1403038]"
"[0, 1, 0, 0.28359818590750985, 0, 0]","[0, 1, 0, 0.28359818590750985, 0, 0]","[0, 1, 0, 0.28359818590750985, 0, 0]","[0, 1, 0, 0.28359818590750985, 0, 0]","[0, 1, 0, 0.28359818590750985, 0, 0]"
