"[0, 1, 0, 0.3373892338401273, 0, 0]","[0, 1, 0, 0.3373892338401273, 3, 1997107]","[0, 1, 0, 0.3373892338401273, 5, 168904]","[0, 1, 0, 0.3373892338401273, 7, 161540]","[0, 1, 0, 0.3373892338401273, 7, 42168]"
"[0, 1, 0, 1.7017638043734078, 4, 74508]","[0, 1, 0, 1.7017638043734078, 5, 225062]","[0, 1, 0, 1.7017638043734078, 4, 916520]","[0, 1, 0, 1.7017638043734078, 3, 2453028]","[0, 1, 0, 1.7017638043734078, 7, 188862]"
"[0, 1, 0, 0.36686927384749773, 0, 0]","[0, 1, 0, 0.36686927384749773, 14, 237365]","[0, 1, 0, 0.36686927384749773, 7, 19499]","[0, 1, 0, 0.36686927384749773, 7, 204084]","[0, 1, 0, 0.36686927384749773, 4, 317518]"
"[0, 1, 0, 0.3664018829301027, 0, 0]","[0, 1, 0, 0.3664018829301027, 0, 0]","[0, 1, 0, 0.3664018829301027, 0, 0]","[0, 1, 0, 0.3664018829301027, 0, 0]","[0, 1, 0, 0.3664018829301027, 4, 1178205]"
"[0, 1, 0, 0.36647495043338435, 0, 0]","[0, 1, 0, 0.36647495043338435, 0, 0]","[0, 1, 0, 0.36647495043338435, 0, 0]","[0, 1, 0, 0.36647495043338435, 0, 0]","[0, 1, 0, 0.36647495043338435, 0, 0]"
"[0, 1, 0, 0.3665393995149145, 0, 0]","[0, 1, 0, 0.3665393995149145, 0, 0]","[0, 1, 0, 0.3665393995149145, 0, 0]","[0, 1, 0, 0.3665393995149145, 0, 0]","[0, 1, 0, 0.3665393995149145, 4, 2413982]"
"[0, 1, 0, 0.36875440405510024, 0, 0]","[0, 1, 0, 0.36875440405510024, 0, 0]","[0, 1, 0, 0.36875440405510024, 0, 0]","[0, 1, 0, 0.36875440405510024, 0, 0]","[0, 1, 0, 0.36875440405510024, 4, 3615147]"
"[0, 1, 0, 0.3691136354299987, 0, 0]","[0, 1, 0, 0.3691136354299987, 0, 0]","[0, 1, 0, 0.3691136354299987, 0, 0]","[0, 1, 0, 0.3691136354299987, 0, 0]","[0, 1, 0, 0.3691136354299987, 4, 4834819]"
"[0, 1, 0, 0.3692227379933906, 0, 0]","[0, 1, 0, 0.3692227379933906, 0, 0]","[0, 1, 0, 0.3692227379933906, 0, 0]","[0, 1, 0, 0.3692227379933906, 0, 0]","[0, 1, 0, 0.3692227379933906, 4, 6039878]"
"[0, 1, 0, 0.3691349977035699, 0, 0]","[0, 1, 0, 0.3691349977035699, 0, 0]","[0, 1, 0, 0.3691349977035699, 0, 0]","[0, 1, 0, 0.3691349977035699, 0, 0]","[0, 1, 0, 0.3691349977035699, 0, 0]"
"[0, 1, 0, 0.3687837740950568, 0, 0]","[0, 1, 0, 0.3687837740950568, 0, 0]","[0, 1, 0, 0.3687837740950568, 0, 0]","[0, 1, 0, 0.3687837740950568, 0, 0]","[0, 1, 0, 0.3687837740950568, 4, 7255889]"
"[0, 1, 0, 0.3687927507398027, 0, 0]","[0, 1, 0, 0.3687927507398027, 0, 0]","[0, 1, 0, 0.3687927507398027, 0, 0]","[0, 1, 0, 0.3687927507398027, 0, 0]","[0, 1, 0, 0.3687927507398027, 4, 8466408]"
"[0, 1, 0, 0.36865172915360983, 0, 0]","[0, 1, 0, 0.36865172915360983, 0, 0]","[0, 1, 0, 0.36865172915360983, 0, 0]","[0, 1, 0, 0.36865172915360983, 0, 0]","[0, 1, 0, 0.36865172915360983, 4, 9671298]"
"[0, 1, 0, 0.3684548639099411, 0, 0]","[0, 1, 0, 0.3684548639099411, 0, 0]","[0, 1, 0, 0.3684548639099411, 0, 0]","[0, 1, 0, 0.3684548639099411, 0, 0]","[0, 1, 0, 0.3684548639099411, 4, 10871489]"
"[0, 1, 0, 0.36859803153736964, 0, 0]","[0, 1, 0, 0.36859803153736964, 0, 0]","[0, 1, 0, 0.36859803153736964, 0, 0]","[0, 1, 0, 0.36859803153736964, 0, 0]","[0, 1, 0, 0.36859803153736964, 4, 12097723]"
"[0, 1, 0, 0.36916057416870773, 0, 0]","[0, 1, 0, 0.36916057416870773, 0, 0]","[0, 1, 0, 0.36916057416870773, 0, 0]","[0, 1, 0, 0.36916057416870773, 0, 0]","[0, 1, 0, 0.36916057416870773, 0, 0]"
"[0, 1, 0, 0.3687090218442206, 0, 0]","[0, 1, 0, 0.3687090218442206, 0, 0]","[0, 1, 0, 0.3687090218442206, 0, 0]","[0, 1, 0, 0.3687090218442206, 0, 0]","[0, 1, 0, 0.3687090218442206, 4, 13299674]"
"[0, 1, 0, 0.36952527960569587, 0, 0]","[0, 1, 0, 0.36952527960569587, 0, 0]","[0, 1, 0, 0.36952527960569587, 0, 0]","[0, 1, 0, 0.36952527960569587, 0, 0]","[0, 1, 0, 0.36952527960569587, 4, 14510040]"
"[0, 1, 0, 0.3685183142362467, 0, 0]","[0, 1, 0, 0.3685183142362467, 0, 0]","[0, 1, 0, 0.3685183142362467, 0, 0]","[0, 1, 0, 0.3685183142362467, 0, 0]","[0, 1, 0, 0.3685183142362467, 4, 15720507]"
"[0, 1, 0, 0.3691905471085411, 0, 0]","[0, 1, 0, 0.3691905471085411, 0, 0]","[0, 1, 0, 0.3691905471085411, 0, 0]","[0, 1, 0, 0.3691905471085411, 0, 0]","[0, 1, 0, 0.3691905471085411, 4, 16927191]"
"[0, 1, 3, 0.39690293470648236, 0, 0]","[0, 1, 3, 0.39690293470648236, 0, 0]","[0, 1, 3, 0.39690293470648236, 4, 17369805]","[0, 1, 3, 0.39690293470648236, 7, 205485]","[0, 1, 3, 0.39690293470648236, 5, 225084]"
