"[0, 1, 3, 0.446883762085233, 0, 0]","[0, 1, 3, 0.446883762085233, 4, 126117]","[0, 1, 3, 0.446883762085233, 5, 688729]","[0, 1, 3, 0.446883762085233, 7, 1565004]","[0, 1, 3, 0.446883762085233, 7, 496272]"
"[0, 1, 2, 0.22932410827977542, 0, 0]","[0, 1, 2, 0.22932410827977542, 0, 0]","[0, 1, 2, 0.22932410827977542, 0, 0]","[0, 1, 2, 0.22932410827977542, 7, 1670268]","[0, 1, 2, 0.22932410827977542, 9, 1803]"
"[0, 1, 1, 0.1948362526726794, 0, 0]","[0, 1, 1, 0.1948362526726794, 0, 0]","[0, 1, 1, 0.1948362526726794, 0, 0]","[0, 1, 1, 0.1948362526726794, 5, 9739]","[0, 1, 1, 0.1948362526726794, 7, 2229819]"
"[1, 1, 3, 2.571424016394772, 0, 0]","[1, 1, 3, 2.571424016394772, 0, 0]","[1, 1, 3, 2.571424016394772, 0, 0]","[1, 1, 3, 2.571424016394772, 7, 2274735]","[1, 1, 3, 2.571424016394772, 5, 726630]"
"[0, 1, 0, 0.29555297084213006, 0, 0]","[0, 1, 0, 0.29555297084213006, 0, 0]","[0, 1, 0, 0.29555297084213006, 0, 0]","[0, 1, 0, 0.29555297084213006, 0, 0]","[0, 1, 0, 0.29555297084213006, 5, 841363]"
"[0, 1, 3, 2.6592400314366285, 5, 649198]","[0, 1, 3, 2.6592400314366285, 1, 46362]","[0, 1, 3, 2.6592400314366285, 1, 35921]","[0, 1, 3, 2.6592400314366285, 7, 2283857]","[0, 1, 3, 2.6592400314366285, 5, 912498]"
"[1, 1, 0, 1.7407937572264527, 5, 1106662]","[1, 1, 0, 1.7407937572264527, 3, 93249]","[1, 1, 0, 1.7407937572264527, 3, 387627]","[1, 1, 0, 1.7407937572264527, 7, 2290686]","[1, 1, 0, 1.7407937572264527, 14, 20938]"
"[0, 1, 1, 0.6153372391864234, 0, 0]","[0, 1, 1, 0.6153372391864234, 14, 23139]","[0, 1, 1, 0.6153372391864234, 8, 8567]","[0, 1, 1, 0.6153372391864234, 5, 1187277]","[0, 1, 1, 0.6153372391864234, 7, 2329190]"
"[1, 1, 2, 0.21438250948174206, 4, 2474]","[1, 1, 2, 0.21438250948174206, 4, 8016]","[1, 1, 2, 0.21438250948174206, 3, 96573]","[1, 1, 2, 0.21438250948174206, 3, 455150]","[1, 1, 2, 0.21438250948174206, 7, 2343585]"
"[0, 1, 2, 0.20649464830568384, 0, 0]","[0, 1, 2, 0.20649464830568384, 0, 0]","[0, 1, 2, 0.20649464830568384, 0, 0]","[0, 1, 2, 0.20649464830568384, 0, 0]","[0, 1, 2, 0.20649464830568384, 7, 2410936]"
"[0, 1, 3, 0.38962648900664354, 0, 0]","[0, 1, 3, 0.38962648900664354, 0, 0]","[0, 1, 3, 0.38962648900664354, 7, 2412543]","[0, 1, 3, 0.38962648900664354, 5, 1199010]","[0, 1, 3, 0.38962648900664354, 4, 2474]"
"[0, 1, 0, 0.2766745752695436, 5, 1298856]","[0, 1, 0, 0.2766745752695436, 2, 9305]","[0, 1, 0, 0.2766745752695436, 5, 247953]","[0, 1, 0, 0.2766745752695436, 8, 533585]","[0, 1, 0, 0.2766745752695436, 7, 2428237]"
"[0, 1, 0, 1.794252987583768, 0, 0]","[0, 1, 0, 1.794252987583768, 0, 0]","[0, 1, 0, 1.794252987583768, 2, 23320]","[0, 1, 0, 1.794252987583768, 5, 2005038]","[0, 1, 0, 1.794252987583768, 7, 2480825]"
"[0, 1, 0, 1.4023897099193716, 0, 0]","[0, 1, 0, 1.4023897099193716, 0, 0]","[0, 1, 0, 1.4023897099193716, 3, 509246]","[0, 1, 0, 1.4023897099193716, 5, 2121927]","[0, 1, 0, 1.4023897099193716, 7, 2504390]"
"[1, 2, 3, 0.3567231450313241, 0, 0]","[1, 2, 3, 0.3567231450313241, 0, 0]","[1, 2, 3, 0.3567231450313241, 0, 0]","[1, 2, 3, 0.3567231450313241, 7, 2507726]","[1, 2, 3, 0.3567231450313241, 5, 2529548]"
"[0, 1, 1, 0.14955461119762395, 0, 0]","[0, 1, 1, 0.14955461119762395, 0, 0]","[0, 1, 1, 0.14955461119762395, 0, 0]","[0, 1, 1, 0.14955461119762395, 0, 0]","[0, 1, 1, 0.14955461119762395, 0, 0]"
"[0, 1, 3, 0.3719996118295771, 0, 0]","[0, 1, 3, 0.3719996118295771, 14, 31564]","[0, 1, 3, 0.3719996118295771, 4, 762639]","[0, 1, 3, 0.3719996118295771, 7, 2514378]","[0, 1, 3, 0.3719996118295771, 5, 3192707]"
"[0, 1, 1, 0.4642570849244168, 3, 677148]","[0, 1, 1, 0.4642570849244168, 5, 3582733]","[0, 1, 1, 0.4642570849244168, 3, 308303]","[0, 1, 1, 0.4642570849244168, 7, 2523723]","[0, 1, 1, 0.4642570849244168, 14, 1351]"
"[0, 1, 0, 0.3799563396133535, 0, 0]","[0, 1, 0, 0.3799563396133535, 0, 0]","[0, 1, 0, 0.3799563396133535, 5, 3666401]","[0, 1, 0, 0.3799563396133535, 7, 2527752]","[0, 1, 0, 0.3799563396133535, 4, 890079]"
"[0, 1, 0, 0.278937620271084, 0, 0]","[0, 1, 0, 0.278937620271084, 0, 0]","[0, 1, 0, 0.278937620271084, 0, 0]","[0, 1, 0, 0.278937620271084, 0, 0]","[0, 1, 0, 0.278937620271084, 4, 1540438]"
"[0, 1, 0, 0.015962461591421614, 0, 0]","[0, 1, 0, 0.015962461591421614, 0, 0]","[0, 1, 0, 0.015962461591421614, 0, 0]","[0, 1, 0, 0.015962461591421614, 0, 0]","[0, 1, 0, 0.015962461591421614, 4, 2741128]"
"[1, 1, 3, 0.33752493963581637, 0, 0]","[1, 1, 3, 0.33752493963581637, 0, 0]","[1, 1, 3, 0.33752493963581637, 0, 0]","[1, 1, 3, 0.33752493963581637, 0, 0]","[1, 1, 3, 0.33752493963581637, 4, 4092740]"
"[1, 1, 1, 0.04123132610360153, 0, 0]","[1, 1, 1, 0.04123132610360153, 0, 0]","[1, 1, 1, 0.04123132610360153, 0, 0]","[1, 1, 1, 0.04123132610360153, 0, 0]","[1, 1, 1, 0.04123132610360153, 0, 0]"
"[0, 1, 1, 0.06267841481501164, 0, 0]","[0, 1, 1, 0.06267841481501164, 0, 0]","[0, 1, 1, 0.06267841481501164, 4, 5521565]","[0, 1, 1, 0.06267841481501164, 5, 3668883]","[0, 1, 1, 0.06267841481501164, 7, 2531591]"
"[1, 1, 1, 0.10845540841597999, 0, 0]","[1, 1, 1, 0.10845540841597999, 0, 0]","[1, 1, 1, 0.10845540841597999, 0, 0]","[1, 1, 1, 0.10845540841597999, 0, 0]","[1, 1, 1, 0.10845540841597999, 0, 0]"
"[0, 1, 1, 0.12417124467152788, 0, 0]","[0, 1, 1, 0.12417124467152788, 0, 0]","[0, 1, 1, 0.12417124467152788, 0, 0]","[0, 1, 1, 0.12417124467152788, 0, 0]","[0, 1, 1, 0.12417124467152788, 0, 0]"
"[0, 1, 1, 0.12409438202386917, 0, 0]","[0, 1, 1, 0.12409438202386917, 0, 0]","[0, 1, 1, 0.12409438202386917, 0, 0]","[0, 1, 1, 0.12409438202386917, 0, 0]","[0, 1, 1, 0.12409438202386917, 0, 0]"
"[0, 1, 1, 0.13135112901628612, 0, 0]","[0, 1, 1, 0.13135112901628612, 0, 0]","[0, 1, 1, 0.13135112901628612, 0, 0]","[0, 1, 1, 0.13135112901628612, 0, 0]","[0, 1, 1, 0.13135112901628612, 0, 0]"
"[0, 1, 0, 0.0752398913509526, 0, 0]","[0, 1, 0, 0.0752398913509526, 0, 0]","[0, 1, 0, 0.0752398913509526, 0, 0]","[0, 1, 0, 0.0752398913509526, 0, 0]","[0, 1, 0, 0.0752398913509526, 0, 0]"
"[0, 1, 0, 0.0750706540149417, 0, 0]","[0, 1, 0, 0.0750706540149417, 0, 0]","[0, 1, 0, 0.0750706540149417, 0, 0]","[0, 1, 0, 0.0750706540149417, 0, 0]","[0, 1, 0, 0.0750706540149417, 0, 0]"
"[0, 1, 0, 0.07519579560816908, 0, 0]","[0, 1, 0, 0.07519579560816908, 0, 0]","[0, 1, 0, 0.07519579560816908, 0, 0]","[0, 1, 0, 0.07519579560816908, 0, 0]","[0, 1, 0, 0.07519579560816908, 0, 0]"
"[0, 1, 0, 0.07520482918010664, 0, 0]","[0, 1, 0, 0.07520482918010664, 0, 0]","[0, 1, 0, 0.07520482918010664, 0, 0]","[0, 1, 0, 0.07520482918010664, 0, 0]","[0, 1, 0, 0.07520482918010664, 0, 0]"
"[0, 1, 0, 0.07514512684270497, 0, 0]","[0, 1, 0, 0.07514512684270497, 0, 0]","[0, 1, 0, 0.07514512684270497, 0, 0]","[0, 1, 0, 0.07514512684270497, 0, 0]","[0, 1, 0, 0.07514512684270497, 0, 0]"
"[0, 1, 0, 0.07066608987829133, 0, 0]","[0, 1, 0, 0.07066608987829133, 0, 0]","[0, 1, 0, 0.07066608987829133, 0, 0]","[0, 1, 0, 0.07066608987829133, 0, 0]","[0, 1, 0, 0.07066608987829133, 0, 0]"
"[0, 1, 0, 0.062198732483832155, 0, 0]","[0, 1, 0, 0.062198732483832155, 0, 0]","[0, 1, 0, 0.062198732483832155, 0, 0]","[0, 1, 0, 0.062198732483832155, 0, 0]","[0, 1, 0, 0.062198732483832155, 0, 0]"
"[0, 1, 0, 0.07011471956577231, 0, 0]","[0, 1, 0, 0.07011471956577231, 0, 0]","[0, 1, 0, 0.07011471956577231, 0, 0]","[0, 1, 0, 0.07011471956577231, 0, 0]","[0, 1, 0, 0.07011471956577231, 0, 0]"
"[0, 1, 0, 0.07195983639168509, 0, 0]","[0, 1, 0, 0.07195983639168509, 0, 0]","[0, 1, 0, 0.07195983639168509, 0, 0]","[0, 1, 0, 0.07195983639168509, 0, 0]","[0, 1, 0, 0.07195983639168509, 0, 0]"
"[0, 1, 0, 0.06596654351770327, 0, 0]","[0, 1, 0, 0.06596654351770327, 0, 0]","[0, 1, 0, 0.06596654351770327, 0, 0]","[0, 1, 0, 0.06596654351770327, 0, 0]","[0, 1, 0, 0.06596654351770327, 0, 0]"
"[0, 1, 0, 0.06572902528174025, 0, 0]","[0, 1, 0, 0.06572902528174025, 0, 0]","[0, 1, 0, 0.06572902528174025, 0, 0]","[0, 1, 0, 0.06572902528174025, 0, 0]","[0, 1, 0, 0.06572902528174025, 0, 0]"
"[1, 1, 0, 0.07196537101127884, 0, 0]","[1, 1, 0, 0.07196537101127884, 0, 0]","[1, 1, 0, 0.07196537101127884, 0, 0]","[1, 1, 0, 0.07196537101127884, 0, 0]","[1, 1, 0, 0.07196537101127884, 0, 0]"
"[0, 1, 0, 0.07127871956826046, 0, 0]","[0, 1, 0, 0.07127871956826046, 0, 0]","[0, 1, 0, 0.07127871956826046, 0, 0]","[0, 1, 0, 0.07127871956826046, 0, 0]","[0, 1, 0, 0.07127871956826046, 0, 0]"
"[0, 1, 0, 0.07145693552202967, 0, 0]","[0, 1, 0, 0.07145693552202967, 0, 0]","[0, 1, 0, 0.07145693552202967, 0, 0]","[0, 1, 0, 0.07145693552202967, 0, 0]","[0, 1, 0, 0.07145693552202967, 0, 0]"
"[0, 1, 0, 0.07090106642750989, 0, 0]","[0, 1, 0, 0.07090106642750989, 0, 0]","[0, 1, 0, 0.07090106642750989, 0, 0]","[0, 1, 0, 0.07090106642750989, 0, 0]","[0, 1, 0, 0.07090106642750989, 0, 0]"
"[0, 1, 1, 0.05143603008014323, 0, 0]","[0, 1, 1, 0.05143603008014323, 0, 0]","[0, 1, 1, 0.05143603008014323, 0, 0]","[0, 1, 1, 0.05143603008014323, 0, 0]","[0, 1, 1, 0.05143603008014323, 0, 0]"
"[1, 1, 1, 0.05245913616336636, 0, 0]","[1, 1, 1, 0.05245913616336636, 0, 0]","[1, 1, 1, 0.05245913616336636, 0, 0]","[1, 1, 1, 0.05245913616336636, 0, 0]","[1, 1, 1, 0.05245913616336636, 0, 0]"
"[1, 1, 1, 0.053188720161003164, 0, 0]","[1, 1, 1, 0.053188720161003164, 0, 0]","[1, 1, 1, 0.053188720161003164, 0, 0]","[1, 1, 1, 0.053188720161003164, 0, 0]","[1, 1, 1, 0.053188720161003164, 0, 0]"
"[0, 1, 1, 0.05447187003602782, 0, 0]","[0, 1, 1, 0.05447187003602782, 0, 0]","[0, 1, 1, 0.05447187003602782, 0, 0]","[0, 1, 1, 0.05447187003602782, 0, 0]","[0, 1, 1, 0.05447187003602782, 0, 0]"
"[0, 1, 1, 0.060128885920627075, 0, 0]","[0, 1, 1, 0.060128885920627075, 0, 0]","[0, 1, 1, 0.060128885920627075, 0, 0]","[0, 1, 1, 0.060128885920627075, 0, 0]","[0, 1, 1, 0.060128885920627075, 0, 0]"
"[0, 1, 1, 0.057367622798628816, 0, 0]","[0, 1, 1, 0.057367622798628816, 0, 0]","[0, 1, 1, 0.057367622798628816, 0, 0]","[0, 1, 1, 0.057367622798628816, 0, 0]","[0, 1, 1, 0.057367622798628816, 0, 0]"
"[0, 1, 1, 0.057853822061872416, 0, 0]","[0, 1, 1, 0.057853822061872416, 0, 0]","[0, 1, 1, 0.057853822061872416, 0, 0]","[0, 1, 1, 0.057853822061872416, 0, 0]","[0, 1, 1, 0.057853822061872416, 0, 0]"
"[0, 1, 1, 0.05742605908674867, 0, 0]","[0, 1, 1, 0.05742605908674867, 0, 0]","[0, 1, 1, 0.05742605908674867, 0, 0]","[0, 1, 1, 0.05742605908674867, 0, 0]","[0, 1, 1, 0.05742605908674867, 0, 0]"
"[0, 1, 0, 0.057902786198248735, 0, 0]","[0, 1, 0, 0.057902786198248735, 0, 0]","[0, 1, 0, 0.057902786198248735, 0, 0]","[0, 1, 0, 0.057902786198248735, 5, 3697478]","[0, 1, 0, 0.057902786198248735, 7, 2541924]"
"[1, 2, 1, 0.11715929496986349, 5, 3946697]","[1, 2, 1, 0.11715929496986349, 7, 16054]","[1, 2, 1, 0.11715929496986349, 7, 2556642]","[1, 2, 1, 0.11715929496986349, 4, 57976]","[1, 2, 1, 0.11715929496986349, 5, 248024]"
"[0, 1, 1, 0.34319321229746236, 0, 0]","[0, 1, 1, 0.34319321229746236, 0, 0]","[0, 1, 1, 0.34319321229746236, 0, 0]","[0, 1, 1, 0.34319321229746236, 0, 0]","[0, 1, 1, 0.34319321229746236, 0, 0]"
"[0, 1, 0, 0.4108999059407691, 0, 0]","[0, 1, 0, 0.4108999059407691, 0, 0]","[0, 1, 0, 0.4108999059407691, 5, 3984852]","[0, 1, 0, 0.4108999059407691, 8, 22144]","[0, 1, 0, 0.4108999059407691, 7, 2577373]"
