"[0, 1, 0, 0.29238041595804914, 0, 0]","[0, 1, 0, 0.29238041595804914, 14, 2280715]","[0, 1, 0, 0.29238041595804914, 6, 4663934]","[0, 1, 0, 0.29238041595804914, 5, 155388]","[0, 1, 0, 0.29238041595804914, 7, 91596]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 7, 61838]","[0, 1, 0, 0.0, 5, 440983]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 5, 628079]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 5, 642223]"
