"[0, 1, 0, 0.21438882819501198, 0, 0]","[0, 1, 0, 0.21438882819501198, 0, 0]","[0, 1, 0, 0.21438882819501198, 7, 30837]","[0, 1, 0, 0.21438882819501198, 5, 85121]","[0, 1, 0, 0.21438882819501198, 7, 23216]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 7, 38846]","[0, 1, 0, 0.0, 3, 139310]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 3, 140452]","[0, 1, 0, 0.0, 7, 40812]","[0, 1, 0, 0.0, 4, 718129]"
"[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 0, 0]","[0, 1, 0, 0.0, 4, 1216607]","[0, 1, 0, 0.0, 7, 59644]","[0, 1, 0, 0.0, 3, 160198]"
"[0, 1, 1, 1.5847119236412424, 0, 0]","[0, 1, 1, 1.5847119236412424, 0, 0]","[0, 1, 1, 1.5847119236412424, 3, 2894842]","[0, 1, 1, 1.5847119236412424, 14, 2624092]","[0, 1, 1, 1.5847119236412424, 5, 1008818]"
"[0, 1, 0, 2.1186996561369833, 0, 0]","[0, 1, 0, 2.1186996561369833, 0, 0]","[0, 1, 0, 2.1186996561369833, 0, 0]","[0, 1, 0, 2.1186996561369833, 5, 1047413]","[0, 1, 0, 2.1186996561369833, 7, 335976]"
"[0, 1, 1, 0.5213388887330604, 0, 0]","[0, 1, 1, 0.5213388887330604, 1, 200757]","[0, 1, 1, 0.5213388887330604, 1, 96583]","[0, 1, 1, 0.5213388887330604, 7, 341695]","[0, 1, 1, 0.5213388887330604, 5, 1112790]"
"[0, 1, 1, 0.8517795411098925, 0, 0]","[0, 1, 1, 0.8517795411098925, 0, 0]","[0, 1, 1, 0.8517795411098925, 6, 1772453]","[0, 1, 1, 0.8517795411098925, 5, 21402]","[0, 1, 1, 0.8517795411098925, 7, 61741]"
"[0, 1, 3, 2.7648510392468277, 0, 0]","[0, 1, 3, 2.7648510392468277, 3, 2501511]","[0, 1, 3, 2.7648510392468277, 6, 327266]","[0, 1, 3, 2.7648510392468277, 7, 140640]","[0, 1, 3, 2.7648510392468277, 5, 208743]"
"[0, 1, 1, 0.06715508159506604, 0, 0]","[0, 1, 1, 0.06715508159506604, 0, 0]","[0, 1, 1, 0.06715508159506604, 0, 0]","[0, 1, 1, 0.06715508159506604, 7, 874185]","[0, 1, 1, 0.06715508159506604, 5, 836921]"
"[0, 1, 1, 0.3186872548317057, 4, 8614]","[0, 1, 1, 0.3186872548317057, 3, 1202085]","[0, 1, 1, 0.3186872548317057, 5, 857662]","[0, 1, 1, 0.3186872548317057, 7, 902190]","[0, 1, 1, 0.3186872548317057, 1, 417130]"
"[0, 1, 2, 0.24947080988069464, 0, 0]","[0, 1, 2, 0.24947080988069464, 0, 0]","[0, 1, 2, 0.24947080988069464, 5, 1459138]","[0, 1, 2, 0.24947080988069464, 7, 83408]","[0, 1, 2, 0.24947080988069464, 4, 1289451]"
"[0, 1, 1, 0.05272439422905974, 0, 0]","[0, 1, 1, 0.05272439422905974, 0, 0]","[0, 1, 1, 0.05272439422905974, 0, 0]","[0, 1, 1, 0.05272439422905974, 4, 2040008]","[0, 1, 1, 0.05272439422905974, 5, 1592563]"
"[0, 1, 2, 0.4409569963515416, 3, 173154]","[0, 1, 2, 0.4409569963515416, 4, 33498]","[0, 1, 2, 0.4409569963515416, 14, 244333]","[0, 1, 2, 0.4409569963515416, 2, 8092]","[0, 1, 2, 0.4409569963515416, 7, 672692]"
"[0, 1, 2, 0.24372491900086146, 0, 0]","[0, 1, 2, 0.24372491900086146, 0, 0]","[0, 1, 2, 0.24372491900086146, 0, 0]","[0, 1, 2, 0.24372491900086146, 5, 72697]","[0, 1, 2, 0.24372491900086146, 14, 1109475]"
"[0, 1, 0, 1.3663226430306885, 0, 0]","[0, 1, 0, 1.3663226430306885, 0, 0]","[0, 1, 0, 1.3663226430306885, 6, 6319810]","[0, 1, 0, 1.3663226430306885, 5, 1562025]","[0, 1, 0, 1.3663226430306885, 7, 348089]"
"[0, 1, 0, 1.3534405115299726, 14, 486797]","[0, 1, 0, 1.3534405115299726, 3, 543485]","[0, 1, 0, 1.3534405115299726, 8, 3539]","[0, 1, 0, 1.3534405115299726, 7, 380315]","[0, 1, 0, 1.3534405115299726, 5, 1723633]"
"[0, 1, 1, 0.16597223312777482, 0, 0]","[0, 1, 1, 0.16597223312777482, 0, 0]","[0, 1, 1, 0.16597223312777482, 8, 64337]","[0, 1, 1, 0.16597223312777482, 7, 737842]","[0, 1, 1, 0.16597223312777482, 5, 1152159]"
"[0, 1, 1, 0.0732475322286069, 0, 0]","[0, 1, 1, 0.0732475322286069, 0, 0]","[0, 1, 1, 0.0732475322286069, 0, 0]","[0, 1, 1, 0.0732475322286069, 7, 739212]","[0, 1, 1, 0.0732475322286069, 5, 1372303]"
"[0, 1, 0, 0.5163616596558187, 0, 0]","[0, 1, 0, 0.5163616596558187, 0, 0]","[0, 1, 0, 0.5163616596558187, 0, 0]","[0, 1, 0, 0.5163616596558187, 0, 0]","[0, 1, 0, 0.5163616596558187, 5, 1449242]"
